Total result files found: 1000
Total files analyzed: 1000
Dominant Error State Check: 74.30% of files contain this error
Nondeterministic Confusion Check: 38.20% of files contain this error
Vacuous Confusion Check: 0.00% of files contain this error
Dominant Blocking State Check: 0.00% of files contain this error

Total Number of Each Error Type:
Dominant Error State Check (Compound Errors): 124
Dominant Error State Check: 1222 occurrences
Nondeterministic Confusion Check: 470 occurrences
Vacuous Confusion Check: 0 occurrences
Dominant Blocking State Check: 0 occurrences

Dominant Error Check by Previous State and Previous Action:
Previous State D, Previous Action up2 -> State P: 293 errors
Previous State P, Previous Action down2 -> State D: 160 errors
Previous State N, Previous Action up1 -> State P: 248 errors
Previous State D, Previous Action up1 -> State P: 135 errors
Previous State R, Previous Action down1 -> State D: 386 errors

Compound Errors by Previous State and Previous Action:
Previous State P, Previous Action up1 -> State P: 96 compound errors
Previous State P, Previous Action up1 -> State R: 6 compound errors
Previous State D, Previous Action up1 -> State P: 21 compound errors
Previous State D, Previous Action up1 -> State D: 1 compound errors


Errors by Files:

Dominant Error State Check:
  computed/gear1_653/result/gear1_653Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.47669414724148396}, Binary True State: {'N': 0.32328125521982987}
  computed/gear1_56/result/gear1_56Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3633463759538649}, Binary True State: {'N': 0.3041640890785293}
  computed/gear1_56/result/gear1_56Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.4587736484273437}, Binary True State: {'R': 0.3587623517067655}
  computed/gear1_237/result/gear1_237Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3342113967691387}, Binary True State: {'N': 0.2334847462186137}
  computed/gear1_839/result/gear1_839Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.578067506621569}, Binary True State: {'R': 0.5447841625376176}
  computed/gear1_698/result/gear1_698Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.494607487564764}, Binary True State: {'R': 0.4567585408647592}
  computed/gear1_806/result/gear1_806Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.507942329442765}, Binary True State: {'R': 0.4761389789007612}
  computed/gear1_806/result/gear1_806Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.32918681704387553}, Binary True State: {'N': 0.2155479569005977}
  computed/gear1_208/result/gear1_208Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4747214129019529}, Binary True State: {'R': 0.4400983894134791}
  computed/gear1_208/result/gear1_208Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.5165492403815723}, Binary True State: {'N': 0.42431273146904835}
  computed/gear1_208/result/gear1_208Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5942880951200764}, Binary True State: {'R': 0.48916567991606685}
  computed/gear1_69/result/gear1_69Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4020338983908104}, Binary True State: {'R': 0.2905786948515868}
  computed/gear1_69/result/gear1_69Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.37376218555460194}, Binary True State: {'N': 0.3548887276812045}
  computed/gear1_230/result/gear1_230Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4987926879654614}, Binary True State: {'R': 0.46278931565869685}
  computed/gear1_654/result/gear1_654Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4394837759087894}, Binary True State: {'N': 0.4231561291014275}
  computed/gear1_466/result/gear1_466Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3768723689257727}, Binary True State: {'N': 0.35077267771968523}
  computed/gear1_466/result/gear1_466Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: P, Fuzzy Max State: {'P': 0.440802773900394}, Binary True State: {'N': 0.42717308270170573}
  computed/gear1_466/result/gear1_466Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.4010167527874885}, Binary True State: {'N': 0.2847670752806891}
  computed/gear1_492/result/gear1_492Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.368408720032391}, Binary True State: {'N': 0.29016482680522926}
  computed/gear1_801/result/gear1_801Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.30157745567720007}, Binary True State: {'N': 0.2897743370256579}
  computed/gear1_801/result/gear1_801Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.46899252452327156}, Binary True State: {'R': 0.43237564753830915}
  computed/gear1_801/result/gear1_801Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.5340729804275344}, Binary True State: {'R': 0.4985448041786248}
  computed/gear1_855/result/gear1_855Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.30385191628135644}, Binary True State: {'N': 0.20772127176185762}
  computed/gear1_855/result/gear1_855Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.23388171551259773}, Binary True State: {'N': 0.22235686387296494}
  computed/gear1_264/result/gear1_264Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.46504647605988625}, Binary True State: {'N': 0.3789633022999749}
  computed/gear1_432/result/gear1_432Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.520250148421408}, Binary True State: {'R': 0.49926985712227356}
  computed/gear1_600/result/gear1_600Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3455139120746348}, Binary True State: {'N': 0.270759788152961}
  computed/gear1_852/result/gear1_852Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3892196458746864}, Binary True State: {'R': 0.3509126169945238}
  computed/gear1_638/result/gear1_638Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.33971550302588505}, Binary True State: {'R': 0.22460727996460328}
  computed/gear1_638/result/gear1_638Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.2901905575942858}, Binary True State: {'N': 0.1988183789757476}
  computed/gear1_899/result/gear1_899Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2549325278111497}, Binary True State: {'N': 0.2411213590800092}
  computed/gear1_899/result/gear1_899Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.4374412027908864}, Binary True State: {'R': 0.40078892524202225}
  computed/gear1_297/result/gear1_297Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.34376805949101796}, Binary True State: {'N': 0.3226604466046077}
  computed/gear1_297/result/gear1_297Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.38790477911103716}, Binary True State: {'R': 0.2786770035270941}
  computed/gear1_297/result/gear1_297Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.362736828790717}, Binary True State: {'N': 0.3441751894106213}
  computed/gear1_297/result/gear1_297Result.json - Initial Error, Previous State: D, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.5734742810446092}, Binary True State: {'N': 0.43801353012170063}
  computed/gear1_607/result/gear1_607Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5766550123565598}, Binary True State: {'R': 0.45475915884653473}
  computed/gear1_607/result/gear1_607Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.3059987500893271}, Binary True State: {'N': 0.25103293131834514}
  computed/gear1_607/result/gear1_607Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.2908535767692354}, Binary True State: {'N': 0.280157411069484}
  computed/gear1_435/result/gear1_435Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3651218282056483}, Binary True State: {'R': 0.36018974092317535}
  computed/gear1_435/result/gear1_435Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.2587818949800912}, Binary True State: {'N': 0.20870462226135544}
  computed/gear1_263/result/gear1_263Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4329898591827368}, Binary True State: {'R': 0.30044996920941136}
  computed/gear1_890/result/gear1_890Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3866756589492064}, Binary True State: {'N': 0.272948183622189}
  computed/gear1_864/result/gear1_864Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.35896563359960043}, Binary True State: {'N': 0.3003350879136495}
  computed/gear1_864/result/gear1_864Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.47106006972035586}, Binary True State: {'R': 0.37666246012515214}
  computed/gear1_864/result/gear1_864Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.4301193399463408}, Binary True State: {'N': 0.34410563066103783}
  computed/gear1_864/result/gear1_864Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5026493546935575}, Binary True State: {'R': 0.39725752621999955}
  computed/gear1_255/result/gear1_255Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.23374581371694447}, Binary True State: {'N': 0.15617687374748201}
  computed/gear1_255/result/gear1_255Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.22960429056273357}, Binary True State: {'N': 0.2158851182013225}
  computed/gear1_255/result/gear1_255Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.28987633769902466}, Binary True State: {'N': 0.2674021098418853}
  computed/gear1_631/result/gear1_631Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.30463731453788234}, Binary True State: {'R': 0.3026367686127478}
  computed/gear1_631/result/gear1_631Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.34703554235261047}, Binary True State: {'N': 0.31835891968826113}
  computed/gear1_403/result/gear1_403Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2642685806667755}, Binary True State: {'N': 0.18058084447924538}
  computed/gear1_863/result/gear1_863Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.33883389024815336}, Binary True State: {'R': 0.2572705033069138}
  computed/gear1_609/result/gear1_609Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.5032473157123708}, Binary True State: {'N': 0.4038332971154589}
  computed/gear1_404/result/gear1_404Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4948988548769748}, Binary True State: {'N': 0.3500686834172829}
  computed/gear1_636/result/gear1_636Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4259627933061705}, Binary True State: {'N': 0.3406904061999402}
  computed/gear1_33/result/gear1_33Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6465442976846225}, Binary True State: {'R': 0.5447742430216229}
  computed/gear1_252/result/gear1_252Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3356434037611882}, Binary True State: {'N': 0.32280614129714447}
  computed/gear1_252/result/gear1_252Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.21353200678435524}, Binary True State: {'N': 0.20198966743650149}
  computed/gear1_582/result/gear1_582Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5766550123565598}, Binary True State: {'R': 0.45475915884653473}
  computed/gear1_582/result/gear1_582Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.38417036871476773}, Binary True State: {'N': 0.3661227330988369}
  computed/gear1_582/result/gear1_582Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: D, Fuzzy Max State: {'D': 0.4532186010099315}, Binary True State: {'N': 0.41722944234505954}
  computed/gear1_112/result/gear1_112Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4728421257340889}, Binary True State: {'R': 0.3527554434243849}
  computed/gear1_576/result/gear1_576Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4351836894855752}, Binary True State: {'N': 0.42274891633215317}
  computed/gear1_744/result/gear1_744Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.39904484620357084}, Binary True State: {'N': 0.2704179400053549}
  computed/gear1_744/result/gear1_744Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.329711746311916}, Binary True State: {'N': 0.31782860078660713}
  computed/gear1_549/result/gear1_549Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4748740775809319}, Binary True State: {'R': 0.35467529993925384}
  computed/gear1_911/result/gear1_911Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.45958095444863245}, Binary True State: {'N': 0.4523074807486105}
  computed/gear1_911/result/gear1_911Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.6022882091872863}, Binary True State: {'R': 0.45248112870785184}
  computed/gear1_911/result/gear1_911Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.4187052467224448}, Binary True State: {'N': 0.2991632537466168}
  computed/gear1_743/result/gear1_743Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.30157745567720007}, Binary True State: {'N': 0.2897743370256579}
  computed/gear1_743/result/gear1_743Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.4602633329339162}, Binary True State: {'R': 0.42501671790294027}
  computed/gear1_743/result/gear1_743Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.45805407576895996}, Binary True State: {'N': 0.3690613738909021}
  computed/gear1_743/result/gear1_743Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: D, Fuzzy Max State: {'D': 0.3817151364695337}, Binary True State: {'N': 0.31085959499738636}
  computed/gear1_571/result/gear1_571Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5642655678541274}, Binary True State: {'R': 0.458405126258134}
  computed/gear1_571/result/gear1_571Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.5732692347669002}, Binary True State: {'R': 0.42116411006213994}
  computed/gear1_929/result/gear1_929Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5642655678541274}, Binary True State: {'R': 0.458405126258134}
  computed/gear1_327/result/gear1_327Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.40059765713581663}, Binary True State: {'N': 0.31769636190947503}
  computed/gear1_327/result/gear1_327Result.json - Initial Error, Previous State: D, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.3498164731585778}, Binary True State: {'N': 0.33136737624798107}
  computed/gear1_327/result/gear1_327Result.json - Initial Error, Previous State: D, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.5464797430421426}, Binary True State: {'N': 0.34825402239109626}
  computed/gear1_585/result/gear1_585Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.20189929108298554}, Binary True State: {'N': 0.13397452671110643}
  computed/gear1_585/result/gear1_585Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.20327259424219757}, Binary True State: {'N': 0.19059205305741622}
  computed/gear1_318/result/gear1_318Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5668166828117814}, Binary True State: {'R': 0.41638006628424895}
  computed/gear1_318/result/gear1_318Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.4553403363770564}, Binary True State: {'N': 0.3181100646754199}
  computed/gear1_123/result/gear1_123Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3752558199074212}, Binary True State: {'N': 0.2578461330214029}
  computed/gear1_311/result/gear1_311Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.30157745567720007}, Binary True State: {'N': 0.2897743370256579}
  computed/gear1_311/result/gear1_311Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.48823726158203706}, Binary True State: {'R': 0.34878883978803954}
  computed/gear1_775/result/gear1_775Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5566391262067576}, Binary True State: {'R': 0.5216197154970137}
  computed/gear1_547/result/gear1_547Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.34398124757907667}, Binary True State: {'N': 0.33127134356969423}
  computed/gear1_547/result/gear1_547Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.44405186298434884}, Binary True State: {'N': 0.32183488697133256}
  computed/gear1_547/result/gear1_547Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.4253642213009713}, Binary True State: {'R': 0.31058867415572755}
  computed/gear1_578/result/gear1_578Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5024936845486166}, Binary True State: {'R': 0.4672246508694261}
  computed/gear1_316/result/gear1_316Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.45958095444863245}, Binary True State: {'N': 0.4523074807486105}
  computed/gear1_316/result/gear1_316Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.5161821111602389}, Binary True State: {'R': 0.49638245953480786}
  computed/gear1_918/result/gear1_918Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.41405602853057644}, Binary True State: {'R': 0.30084991400972083}
  computed/gear1_918/result/gear1_918Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.37570091193954125}, Binary True State: {'N': 0.25486571754150766}
  computed/gear1_927/result/gear1_927Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5766550123565598}, Binary True State: {'R': 0.45475915884653473}
  computed/gear1_329/result/gear1_329Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.46733145160651357}, Binary True State: {'R': 0.37099702551442204}
  computed/gear1_389/result/gear1_389Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5740740219697756}, Binary True State: {'R': 0.5382358897902274}
  computed/gear1_987/result/gear1_987Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3173490368477464}, Binary True State: {'N': 0.2614781005867306}
  computed/gear1_987/result/gear1_987Result.json - Initial Error, Previous State: D, Previous Action: down3, FMMFSM State: P, Fuzzy Max State: {'P': 0.5000307183745264}, Binary True State: {'R': 0.3555796323831001}
  computed/gear1_973/result/gear1_973Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6082735458699771}, Binary True State: {'R': 0.45319397063028055}
  computed/gear1_973/result/gear1_973Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.29002022280565376}, Binary True State: {'N': 0.24309957527000536}
  computed/gear1_184/result/gear1_184Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6465442976846225}, Binary True State: {'R': 0.5447742430216229}
  computed/gear1_726/result/gear1_726Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5521306753461002}, Binary True State: {'R': 0.40434543363046926}
  computed/gear1_514/result/gear1_514Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5255281817494039}, Binary True State: {'R': 0.3788817326664149}
  computed/gear1_514/result/gear1_514Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.355314931204587}, Binary True State: {'N': 0.338409216935318}
  computed/gear1_170/result/gear1_170Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4139121017457138}, Binary True State: {'N': 0.31299423051993547}
  computed/gear1_342/result/gear1_342Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3597285068654541}, Binary True State: {'R': 0.32779395823112467}
  computed/gear1_148/result/gear1_148Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.32644577219933935}, Binary True State: {'R': 0.25124367016859184}
  computed/gear1_345/result/gear1_345Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.32983860703767376}, Binary True State: {'R': 0.2987304807581517}
  computed/gear1_177/result/gear1_177Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4430638687833256}, Binary True State: {'N': 0.35687311930599397}
  computed/gear1_513/result/gear1_513Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.29827754035798815}, Binary True State: {'N': 0.2440547735799542}
  computed/gear1_183/result/gear1_183Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4307837472612138}, Binary True State: {'R': 0.33801258913053867}
  computed/gear1_183/result/gear1_183Result.json - Initial Error, Previous State: P, Previous Action: down3, FMMFSM State: P, Fuzzy Max State: {'P': 0.33446433327456215}, Binary True State: {'N': 0.3217633638790711}
  computed/gear1_942/result/gear1_942Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.34376805949101796}, Binary True State: {'N': 0.3226604466046077}
  computed/gear1_525/result/gear1_525Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.46519764965204824}, Binary True State: {'N': 0.42654052943143117}
  computed/gear1_373/result/gear1_373Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.19810999220633574}, Binary True State: {'N': 0.13130007320050552}
  computed/gear1_141/result/gear1_141Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.39658965092132903}, Binary True State: {'N': 0.3849394442424048}
  computed/gear1_989/result/gear1_989Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4578463260600245}, Binary True State: {'R': 0.3403158050450341}
  computed/gear1_945/result/gear1_945Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4580599968103164}, Binary True State: {'R': 0.339420976549784}
  computed/gear1_380/result/gear1_380Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.34911860289619845}, Binary True State: {'N': 0.3282989076837497}
  computed/gear1_146/result/gear1_146Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.34448286342950507}, Binary True State: {'N': 0.3312652232351049}
  computed/gear1_146/result/gear1_146Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.24359749967887256}, Binary True State: {'N': 0.2306682466204637}
  computed/gear1_522/result/gear1_522Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.18768662848592166}, Binary True State: {'N': 0.1474682475386908}
  computed/gear1_773/result/gear1_773Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.606257257634961}, Binary True State: {'R': 0.4513474398837548}
  computed/gear1_541/result/gear1_541Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4036187936692376}, Binary True State: {'N': 0.3208344962082256}
  computed/gear1_919/result/gear1_919Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.522788705270768}, Binary True State: {'R': 0.4876720054687508}
  computed/gear1_317/result/gear1_317Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4118137065068217}, Binary True State: {'N': 0.3281379255857445}
  computed/gear1_317/result/gear1_317Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.3663882935360375}, Binary True State: {'N': 0.3474626091781461}
  computed/gear1_317/result/gear1_317Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.37216971452193315}, Binary True State: {'N': 0.26119895795939285}
