Total result files found: 1000
Total files analyzed: 1000
Dominant Error State Check: 74.00% of files contain this error
Nondeterministic Confusion Check: 65.60% of files contain this error
Vacuous Confusion Check: 0.00% of files contain this error
Dominant Blocking State Check: 0.00% of files contain this error

Errors by FMMFSM State:
State Inactive - Dominant Error State Check: 2066 errors
State Inactive - Nondeterministic Confusion Check: 496 errors
State Active - Nondeterministic Confusion Check: 410 errors

Errors by Action:
Action NoGas - Dominant Error State Check: 950 errors
Action NoGas - Nondeterministic Confusion Check: 433 errors
Action Gas - Dominant Error State Check: 376 errors
Action Gas - Nondeterministic Confusion Check: 242 errors


Errors by Files:

Dominant Error State Check:
  computed/cruise_111/result/cruise_111PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5711332719309685}, Binary True State: {'Active': 0.43880685167119693}
  computed/cruise_912/result/cruise_912PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5247989928025396}, Binary True State: {'Active': 0.52053024018518}
  computed/cruise_912/result/cruise_912PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.549534642243813}, Binary True State: {'Active': 0.46847721616666205}
  computed/cruise_912/result/cruise_912PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5706379179219268}, Binary True State: {'Active': 0.4216294945499959}
  computed/cruise_912/result/cruise_912PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.588741089686478}, Binary True State: {'Active': 0.37946654509499633}
  computed/cruise_778/result/cruise_778PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5531545904255031}, Binary True State: {'Active': 0.510304891179738}
  computed/cruise_84/result/cruise_84PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5532972187898288}, Binary True State: {'Active': 0.5261724665811116}
  computed/cruise_84/result/cruise_84PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5768014892116287}, Binary True State: {'Active': 0.4735552199230004}
  computed/cruise_84/result/cruise_84PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.596842275596376}, Binary True State: {'Active': 0.42619969793070034}
  computed/cruise_84/result/cruise_84PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6140248456323014}, Binary True State: {'Active': 0.3835797281376303}
  computed/cruise_116/result/cruise_116PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_116/result/cruise_116PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.4566777103838471}, Binary True State: {'Active': 0.44094089594625274}
  computed/cruise_116/result/cruise_116PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4613909006731096}, Binary True State: {'Active': 0.4499670913757998}
  computed/cruise_572/result/cruise_572PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5494353461869451}, Binary True State: {'Active': 0.5208407115577688}
  computed/cruise_572/result/cruise_572PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5729025876764222}, Binary True State: {'Active': 0.46875664040199194}
  computed/cruise_48/result/cruise_48PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.4800147903659634}, Binary True State: {'Active': 0.4391984515288556}
  computed/cruise_48/result/cruise_48PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5028524602548811}, Binary True State: {'Active': 0.3952786063759701}
  computed/cruise_48/result/cruise_48PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5225036389222504}, Binary True State: {'Active': 0.35575074573837306}
  computed/cruise_586/result/cruise_586PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5630089872720483}, Binary True State: {'Active': 0.5282413433136282}
  computed/cruise_586/result/cruise_586PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5860926592299879}, Binary True State: {'Active': 0.47541720898226536}
  computed/cruise_83/result/cruise_83PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.49518071037431355}, Binary True State: {'Active': 0.49080613689468766}
  computed/cruise_83/result/cruise_83PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.49825391865900526}, Binary True State: {'Active': 0.494719673120701}
  computed/cruise_129/result/cruise_129PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5463291474480714}, Binary True State: {'Active': 0.5201454700852608}
  computed/cruise_129/result/cruise_129PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5423885142121059}, Binary True State: {'Active': 0.5237300240395417}
  computed/cruise_6/result/cruise_6PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5247989928025396}, Binary True State: {'Active': 0.52053024018518}
  computed/cruise_6/result/cruise_6PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.549534642243813}, Binary True State: {'Active': 0.46847721616666205}
  computed/cruise_6/result/cruise_6PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5706379179219268}, Binary True State: {'Active': 0.4216294945499959}
  computed/cruise_6/result/cruise_6PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5522349818299945}, Binary True State: {'Active': 0.44831384742619473}
  computed/cruise_519/result/cruise_519PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_519/result/cruise_519PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.4566777103838471}, Binary True State: {'Active': 0.44094089594625274}
  computed/cruise_519/result/cruise_519PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4613909006731096}, Binary True State: {'Active': 0.4499670913757998}
  computed/cruise_23/result/cruise_23PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5672837030714747}, Binary True State: {'Active': 0.518234760745849}
  computed/cruise_714/result/cruise_714PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4953420572769617}, Binary True State: {'Active': 0.4690641496234138}
  computed/cruise_384/result/cruise_384PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_384/result/cruise_384PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_384/result/cruise_384PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.49628418789597784}, Binary True State: {'Active': 0.34867844010000015}
  computed/cruise_24/result/cruise_24PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5630089872720483}, Binary True State: {'Active': 0.5282413433136282}
  computed/cruise_24/result/cruise_24PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5860926592299879}, Binary True State: {'Active': 0.47541720898226536}
  computed/cruise_348/result/cruise_348PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5247989928025396}, Binary True State: {'Active': 0.52053024018518}
  computed/cruise_348/result/cruise_348PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.549534642243813}, Binary True State: {'Active': 0.46847721616666205}
  computed/cruise_348/result/cruise_348PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5706379179219268}, Binary True State: {'Active': 0.4216294945499959}
  computed/cruise_348/result/cruise_348PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5522349818299945}, Binary True State: {'Active': 0.44831384742619473}
  computed/cruise_383/result/cruise_383PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.514010439963812}, Binary True State: {'Active': 0.48548507074992187}
  computed/cruise_383/result/cruise_383PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5376045075576013}, Binary True State: {'Active': 0.4369365636749296}
  computed/cruise_521/result/cruise_521PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5089077255753399}, Binary True State: {'Active': 0.4820670364703533}
  computed/cruise_979/result/cruise_979PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_979/result/cruise_979PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_979/result/cruise_979PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4710133153772782}, Binary True State: {'Active': 0.40897178602123985}
  computed/cruise_145/result/cruise_145PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4953420572769617}, Binary True State: {'Active': 0.4690641496234138}
  computed/cruise_377/result/cruise_377PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5532972187898288}, Binary True State: {'Active': 0.5261724665811116}
  computed/cruise_377/result/cruise_377PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5768014892116287}, Binary True State: {'Active': 0.4735552199230004}
  computed/cruise_377/result/cruise_377PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.596842275596376}, Binary True State: {'Active': 0.42619969793070034}
  computed/cruise_377/result/cruise_377PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5740381536933669}, Binary True State: {'Active': 0.45514056742235365}
  computed/cruise_528/result/cruise_528PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5630089872720483}, Binary True State: {'Active': 0.5282413433136282}
  computed/cruise_528/result/cruise_528PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5860926592299879}, Binary True State: {'Active': 0.47541720898226536}
  computed/cruise_970/result/cruise_970PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4953420572769617}, Binary True State: {'Active': 0.4690641496234138}
  computed/cruise_187/result/cruise_187PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5630089872720483}, Binary True State: {'Active': 0.5282413433136282}
  computed/cruise_187/result/cruise_187PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5860926592299879}, Binary True State: {'Active': 0.47541720898226536}
  computed/cruise_173/result/cruise_173PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5542016966875558}, Binary True State: {'Active': 0.5008166916661239}
  computed/cruise_173/result/cruise_173PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5765280198290867}, Binary True State: {'Active': 0.4507350224995115}
  computed/cruise_173/result/cruise_173PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5956153850801116}, Binary True State: {'Active': 0.40566152024956037}
  computed/cruise_173/result/cruise_173PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6120197128455052}, Binary True State: {'Active': 0.3650953682246043}
  computed/cruise_341/result/cruise_341PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_341/result/cruise_341PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_341/result/cruise_341PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.49628418789597784}, Binary True State: {'Active': 0.34867844010000015}
  computed/cruise_725/result/cruise_725PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_725/result/cruise_725PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_725/result/cruise_725PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.49628418789597784}, Binary True State: {'Active': 0.34867844010000015}
  computed/cruise_517/result/cruise_517PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5532972187898288}, Binary True State: {'Active': 0.5261724665811116}
  computed/cruise_517/result/cruise_517PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5768014892116287}, Binary True State: {'Active': 0.4735552199230004}
  computed/cruise_517/result/cruise_517PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.596842275596376}, Binary True State: {'Active': 0.42619969793070034}
  computed/cruise_517/result/cruise_517PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6140248456323014}, Binary True State: {'Active': 0.3835797281376303}
  computed/cruise_977/result/cruise_977PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5557666580225824}, Binary True State: {'Active': 0.5416841979208968}
  computed/cruise_977/result/cruise_977PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5798300761764581}, Binary True State: {'Active': 0.4875157781288071}
  computed/cruise_977/result/cruise_977PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6003140229123737}, Binary True State: {'Active': 0.43876420031592644}
  computed/cruise_379/result/cruise_379PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5451434777736626}, Binary True State: {'Active': 0.48390006328392654}
  computed/cruise_379/result/cruise_379PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5671539877627056}, Binary True State: {'Active': 0.4355100569555339}
  computed/cruise_379/result/cruise_379PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5860048669069496}, Binary True State: {'Active': 0.39195905125998054}
  computed/cruise_379/result/cruise_379PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6022317808662898}, Binary True State: {'Active': 0.3527631461339825}
  computed/cruise_983/result/cruise_983PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5118426109157094}, Binary True State: {'Active': 0.5021048985779027}
  computed/cruise_983/result/cruise_983PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5363532325493315}, Binary True State: {'Active': 0.45189440872011244}
  computed/cruise_510/result/cruise_510PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5695728770238517}, Binary True State: {'Active': 0.5038966832828636}
  computed/cruise_510/result/cruise_510PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5912619569901184}, Binary True State: {'Active': 0.45350701495457724}
  computed/cruise_510/result/cruise_510PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6097985139684972}, Binary True State: {'Active': 0.4081563134591195}
  computed/cruise_346/result/cruise_346PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_346/result/cruise_346PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_346/result/cruise_346PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4710133153772782}, Binary True State: {'Active': 0.40897178602123985}
  computed/cruise_948/result/cruise_948PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.47630949212128637}, Binary True State: {'Active': 0.4185799000111827}
  computed/cruise_948/result/cruise_948PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4982301241637541}, Binary True State: {'Active': 0.3767219100100645}
  computed/cruise_180/result/cruise_180PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5451434777736626}, Binary True State: {'Active': 0.48390006328392654}
  computed/cruise_180/result/cruise_180PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5671539877627056}, Binary True State: {'Active': 0.4355100569555339}
  computed/cruise_180/result/cruise_180PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5860048669069496}, Binary True State: {'Active': 0.39195905125998054}
  computed/cruise_180/result/cruise_180PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6022317808662898}, Binary True State: {'Active': 0.3527631461339825}
  computed/cruise_496/result/cruise_496PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5532972187898288}, Binary True State: {'Active': 0.5261724665811116}
  computed/cruise_496/result/cruise_496PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5768014892116287}, Binary True State: {'Active': 0.4735552199230004}
  computed/cruise_496/result/cruise_496PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.596842275596376}, Binary True State: {'Active': 0.42619969793070034}
  computed/cruise_496/result/cruise_496PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5740381536933669}, Binary True State: {'Active': 0.45514056742235365}
  computed/cruise_234/result/cruise_234PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5695728770238517}, Binary True State: {'Active': 0.5038966832828636}
  computed/cruise_234/result/cruise_234PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5912619569901184}, Binary True State: {'Active': 0.45350701495457724}
  computed/cruise_234/result/cruise_234PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6097985139684972}, Binary True State: {'Active': 0.4081563134591195}
  computed/cruise_650/result/cruise_650PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5235503484040707}, Binary True State: {'Active': 0.47527924764950347}
  computed/cruise_650/result/cruise_650PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5461950115994088}, Binary True State: {'Active': 0.4277513228845531}
  computed/cruise_650/result/cruise_650PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.565606580011405}, Binary True State: {'Active': 0.3849761905960978}
  computed/cruise_650/result/cruise_650PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.582329692416127}, Binary True State: {'Active': 0.346478571536488}
  computed/cruise_657/result/cruise_657PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5235503484040707}, Binary True State: {'Active': 0.47527924764950347}
  computed/cruise_657/result/cruise_657PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5194489742703863}, Binary True State: {'Active': 0.48544868156723875}
  computed/cruise_657/result/cruise_657PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.5172178910838053}, Binary True State: {'Active': 0.4931233639241529}
  computed/cruise_657/result/cruise_657PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5162387840191607}, Binary True State: {'Active': 0.499019574113611}
  computed/cruise_465/result/cruise_465PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5385145037045826}, Binary True State: {'Active': 0.5019314126670711}
  computed/cruise_233/result/cruise_233PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5672837030714747}, Binary True State: {'Active': 0.518234760745849}
  computed/cruise_802/result/cruise_802PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5532972187898288}, Binary True State: {'Active': 0.5261724665811116}
  computed/cruise_802/result/cruise_802PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5768014892116287}, Binary True State: {'Active': 0.4735552199230004}
  computed/cruise_802/result/cruise_802PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.596842275596376}, Binary True State: {'Active': 0.42619969793070034}
  computed/cruise_802/result/cruise_802PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5740381536933669}, Binary True State: {'Active': 0.45514056742235365}
  computed/cruise_668/result/cruise_668PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_668/result/cruise_668PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.4566777103838471}, Binary True State: {'Active': 0.44094089594625274}
  computed/cruise_668/result/cruise_668PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4613909006731096}, Binary True State: {'Active': 0.4499670913757998}
  computed/cruise_205/result/cruise_205PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5247989928025396}, Binary True State: {'Active': 0.52053024018518}
  computed/cruise_205/result/cruise_205PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.549534642243813}, Binary True State: {'Active': 0.46847721616666205}
  computed/cruise_205/result/cruise_205PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5706379179219268}, Binary True State: {'Active': 0.4216294945499959}
  computed/cruise_205/result/cruise_205PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.588741089686478}, Binary True State: {'Active': 0.37946654509499633}
  computed/cruise_661/result/cruise_661PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5672837030714747}, Binary True State: {'Active': 0.518234760745849}
  computed/cruise_695/result/cruise_695PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5695728770238517}, Binary True State: {'Active': 0.5038966832828636}
  computed/cruise_695/result/cruise_695PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5912619569901184}, Binary True State: {'Active': 0.45350701495457724}
  computed/cruise_695/result/cruise_695PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.6097985139684972}, Binary True State: {'Active': 0.4081563134591195}
  computed/cruise_834/result/cruise_834PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_834/result/cruise_834PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_834/result/cruise_834PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4710133153772782}, Binary True State: {'Active': 0.40897178602123985}
  computed/cruise_692/result/cruise_692PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_692/result/cruise_692PostProcessed_Result.json - FMMFSM State: Inactive, Action: Gas, Fuzzy Max State: {'Inactive': 0.4566777103838471}, Binary True State: {'Active': 0.44094089594625274}
  computed/cruise_692/result/cruise_692PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4613909006731096}, Binary True State: {'Active': 0.4499670913757998}
  computed/cruise_454/result/cruise_454PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.5118426109157094}, Binary True State: {'Active': 0.5021048985779027}
  computed/cruise_454/result/cruise_454PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5363532325493315}, Binary True State: {'Active': 0.45189440872011244}
  computed/cruise_666/result/cruise_666PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.5089077255753399}, Binary True State: {'Active': 0.4820670364703533}
  computed/cruise_202/result/cruise_202PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.45241076225152255}, Binary True State: {'Active': 0.4304672100000002}
  computed/cruise_202/result/cruise_202PostProcessed_Result.json - FMMFSM State: Inactive, Action: NoGas, Fuzzy Max State: {'Inactive': 0.475982683391484}, Binary True State: {'Active': 0.38742048900000015}
  computed/cruise_202/result/cruise_202PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.49628418789597784}, Binary True State: {'Active': 0.34867844010000015}
  computed/cruise_833/result/cruise_833PostProcessed_Result.json - FMMFSM State: Inactive, Action: None, Fuzzy Max State: {'Inactive': 0.4843784583193069}, Binary True State: {'Active': 0.4522703519822142}
